banking_id,banked_total,banking_total,banking_date,reconcile_status,restaurant_id,sealed_by,banking_time_indicator
5904,2984.64,4300.489999999997,2024-03-04,pending,17,Rebecca Hernandez,evening
5905,144.47,3098.2599999999975,2024-03-05,reconciled,17,Daniel Wells,morning
5906,4040.35,4516.309999999998,2024-03-06,reconciled,17,Linda Thornton,morning
5907,974.36,2876.4699999999975,2024-03-07,reconciled,17,Gina Harvey,evening
5908,4383.57,5365.039999999996,2024-03-08,reconciled,17,Terri Davis,evening
5909,2552.16,4410.869999999996,2024-03-09,pending,17,Robert Duncan,evening
5910,348.81,4671.119999999996,2024-03-10,pending,17,Zachary Johnson,morning
5911,6219.17,6528.339999999996,2024-03-11,reconciled,17,Mr. Michael Williams,morning
5912,1886.06,3354.249999999996,2024-03-12,pending,17,Angela Rojas,morning
5913,4373.99,4624.829999999995,2024-03-13,reconciled,17,Jenny Deleon MD,morning
5914,626.38,2072.4499999999957,2024-03-14,pending,17,Fernando Baker,evening
5915,2385.26,4616.429999999996,2024-03-15,reconciled,17,Lawrence Herrera,morning
5916,2929.28,5075.7099999999955,2024-03-16,pending,17,Joshua Bullock,morning
5917,1019.29,4334.309999999996,2024-03-17,reconciled,17,Kimberly Marshall PhD,evening
5918,2062.85,7210.3399999999965,2024-03-18,pending,17,Michelle Dawson,evening
5919,5028.49,8319.119999999997,2024-03-19,pending,17,William Johnson,evening
5920,1660.78,7215.789999999997,2024-03-20,reconciled,17,Leroy Hill,morning
5921,1030.22,8281.259999999998,2024-03-21,pending,17,Rebekah Chandler,evening
5922,10123.99,10565.079999999998,2024-03-22,reconciled,17,Devon Bean,morning
5923,3274.02,3788.3899999999985,2024-03-23,reconciled,17,Dana Stephenson,morning
5924,1901.25,2962.529999999999,2024-03-24,pending,17,Kent Hays PhD,morning
5925,3290.12,4494.059999999999,2024-03-25,pending,17,Steven Wright,evening
5926,985.14,3263.329999999999,2024-03-26,reconciled,17,Donald Olson,evening
5927,3986.69,4267.829999999998,2024-03-27,pending,17,Michelle Tucker,morning
5928,464.42,2424.1699999999964,2024-03-28,reconciled,17,Savannah Davis,evening
5929,5285.51,5610.069999999997,2024-03-29,reconciled,17,Susan Carey,morning
5930,15.87,2897.9399999999964,2024-03-30,reconciled,17,Robert Allen,morning
5931,5130.56,5649.819999999996,2024-03-31,pending,17,Donald Evans,evening
5932,384.65,4431.399999999995,2024-04-01,pending,17,Sandra Cook,evening
5933,6777.91,6783.719999999994,2024-04-02,reconciled,17,Linda Meyer,evening
5934,3136.45,3383.769999999994,2024-04-03,pending,17,Brad Elliott,evening
5935,759.88,3199.409999999994,2024-04-04,reconciled,17,Ryan King,morning
5936,518.37,4513.469999999995,2024-04-05,pending,17,Amy Bass,morning
5937,5506.58,7462.119999999994,2024-04-06,reconciled,17,Kristin Nguyen,evening
5938,109.65,5114.809999999995,2024-04-07,pending,17,Alan Palmer,morning
5939,747.8,7945.4199999999955,2024-04-08,pending,17,Regina Solomon,morning
5940,6605.09,10043.509999999995,2024-04-09,reconciled,17,Lonnie Smith,morning
5941,3243.56,5551.4099999999935,2024-04-10,pending,17,James Jensen,evening
5942,509.37,5789.599999999992,2024-04-11,pending,17,Jacob Patel,morning
5943,4538.51,7700.469999999991,2024-04-12,pending,17,Lori Andrews,evening
5944,709.66,4930.339999999991,2024-04-13,reconciled,17,Jeremy Short,evening
5945,5776.31,7694.889999999991,2024-04-14,reconciled,17,Melissa Watson,morning
5946,1440.27,5279.329999999991,2024-04-15,pending,17,Jennifer Young,morning
5947,6162.74,7139.119999999991,2024-04-16,pending,17,Karen Tran,morning
5948,1841.21,3603.3999999999915,2024-04-17,pending,17,Mr. Jonathan Martin,evening
5949,2100.84,4178.179999999992,2024-04-18,reconciled,17,Ariel Boyle,morning
5950,4611.24,5252.759999999993,2024-04-19,reconciled,17,Mark Greene,evening
5951,1012.01,3419.2199999999934,2024-04-20,pending,17,Jennifer Miles,evening
5952,1710.57,6172.479999999994,2024-04-21,reconciled,17,Emily Bailey,morning
5953,6862.74,7275.169999999995,2024-04-22,pending,17,John Owens,morning
5954,3817.77,3833.479999999994,2024-04-23,pending,17,Dr. Andrea Odonnell,evening
5955,2566.32,3634.0799999999954,2024-04-24,pending,17,Dr. Samantha Camacho,evening
5956,612.61,3035.589999999995,2024-04-25,pending,17,Kenneth Brown,evening
5957,147.98,5089.309999999995,2024-04-26,reconciled,17,Susan Thompson,evening
5958,2750.9,7798.599999999995,2024-04-27,reconciled,17,Greg Richardson,morning
5959,2124.37,7245.519999999996,2024-04-28,pending,17,Dr. Matthew Williams DDS,morning
5960,3532.66,7404.719999999997,2024-04-29,reconciled,17,Cory Armstrong,morning
5961,5301.34,6235.799999999997,2024-04-30,pending,17,Gerald Fitzpatrick,morning
5962,2971.22,3825.059999999997,2024-05-01,reconciled,17,Joel Smith,morning
5963,1220.29,4009.009999999997,2024-05-02,reconciled,17,Darlene Brown,morning
5964,4595.72,5657.369999999998,2024-05-03,pending,17,Lisa Mccullough,evening
5965,4041.01,4187.329999999998,2024-05-04,pending,17,Jessica Sherman,evening
5966,3524.84,3555.6499999999983,2024-05-05,pending,17,Thomas Meza,evening
5967,2417.58,3416.949999999998,2024-05-06,reconciled,17,Ronald Adams,evening
5968,2164.21,4647.789999999997,2024-05-07,reconciled,17,Hannah Berry,morning
5969,2888.93,5880.029999999997,2024-05-08,pending,17,Andrew Coleman,morning
5970,882.86,6316.309999999998,2024-05-09,reconciled,17,Frances Erickson,evening
5971,8032.3,8860.509999999997,2024-05-10,pending,17,Mary Saunders,morning
5972,940.03,3075.8299999999967,2024-05-11,pending,17,Paul Thompson,evening
5973,1393.12,4250.479999999996,2024-05-12,pending,17,Joann Carson,morning
5974,4724.26,5829.719999999995,2024-05-13,pending,17,Patricia Taylor,evening
5975,4343.78,4546.139999999994,2024-05-14,reconciled,17,Lauren Stevenson,evening
5976,654.03,3314.559999999995,2024-05-15,reconciled,17,Patricia Hoffman,evening
5977,4057.58,5506.199999999994,2024-05-16,reconciled,17,Kathy Hendricks,morning
5978,3607.63,5180.739999999993,2024-05-17,pending,17,Shelby Waller,evening
5979,3092.94,4206.039999999994,2024-05-18,pending,17,Carolyn Hodge DVM,evening
5980,3085.44,4812.1199999999935,2024-05-19,pending,17,Jennifer Jones,morning
5981,626.48,4292.829999999994,2024-05-20,reconciled,17,Stacey Sharp,evening
5982,2539.1,6190.389999999994,2024-05-21,pending,17,Jonathan Moore,evening
5983,468.0,6040.5299999999925,2024-05-22,reconciled,17,Cheryl Cox,evening
5984,5736.83,9382.619999999994,2024-05-23,pending,17,Cindy Lee,morning
5985,3952.1,7668.029999999993,2024-05-24,pending,17,Travis Mathis,evening
5986,4256.48,5409.829999999994,2024-05-25,pending,17,Nicole White,morning
5987,1327.81,4067.2599999999943,2024-05-26,pending,17,Patricia Mcgrath,evening
5988,3984.85,6340.669999999995,2024-05-27,pending,17,Ivan Butler,morning
5989,845.47,4570.089999999994,2024-05-28,pending,17,Dorothy White,evening
5990,6906.84,7611.439999999993,2024-05-29,pending,17,Ashley Hamilton,morning
5991,3159.41,3660.849999999993,2024-05-30,pending,17,Jamie Jackson,morning
5992,1340.18,3319.5699999999933,2024-05-31,pending,17,Jacob Massey,morning
5993,3652.4,3824.799999999993,2024-06-01,reconciled,17,Dennis Suarez,morning
5994,986.69,2831.3599999999933,2024-06-02,pending,17,Jack Morris,morning
5995,2276.64,5602.169999999993,2024-06-03,pending,17,Larry Martin,evening
5996,1000.91,6638.329999999993,2024-06-04,reconciled,17,Marc Harris,morning
5997,5548.53,9984.719999999992,2024-06-05,pending,17,Samantha Dawson,morning
5998,5915.9,7515.079999999993,2024-06-06,pending,17,Frank Marshall,evening
5999,4433.68,5265.059999999993,2024-06-07,pending,17,Victoria Garcia,evening
6000,1452.17,3205.3599999999924,2024-06-08,pending,17,Jordan Sharp,morning
6001,4011.52,5026.659999999993,2024-06-09,reconciled,17,Stephanie Madden,morning
6002,1257.93,3461.3299999999913,2024-06-10,pending,17,Kelly Jensen,morning
6003,734.65,4911.869999999991,2024-06-11,pending,17,Tammy Kim,evening
6004,507.18,6606.1099999999915,2024-06-12,reconciled,17,Alexis Moreno,morning
6005,847.15,9431.939999999991,2024-06-13,reconciled,17,Renee Hamilton,morning
6006,5669.43,11691.919999999991,2024-06-14,reconciled,17,Katrina Griffin,evening
6007,4251.71,8110.52999999999,2024-06-15,reconciled,17,Thomas Kelly,morning
6008,250.66,6899.669999999991,2024-06-16,reconciled,17,Jeffery Thomas,evening
6009,999.0,8465.659999999993,2024-06-17,reconciled,17,Michael Howell,morning
6010,2485.44,9851.009999999993,2024-06-18,pending,17,Amber Mcdaniel,morning
6011,7560.05,10166.73999999999,2024-06-19,pending,17,Kathryn Tran,evening
6012,314.1,5079.05999999999,2024-06-20,pending,17,Anna Heath,evening
6013,3193.59,7169.37999999999,2024-06-21,pending,17,Scott Rogers,morning
6014,785.94,6946.889999999989,2024-06-22,reconciled,17,Barbara Serrano,evening
6015,6411.1,8410.449999999988,2024-06-23,pending,17,Lori Morales,evening
6016,799.26,4576.639999999988,2024-06-24,pending,17,Daniel Bennett,evening
6017,1442.44,7503.9699999999875,2024-06-25,reconciled,17,Kimberly Hardin,morning
6018,1896.77,8973.869999999988,2024-06-26,reconciled,17,Laura Sanders,evening
6019,8209.01,9703.279999999988,2024-06-27,pending,17,Wendy Watson,morning
6020,2341.85,4389.769999999988,2024-06-28,reconciled,17,Greg Payne,morning
6021,1955.01,5492.299999999987,2024-06-29,reconciled,17,Katherine Fleming,morning
6022,4127.06,5769.869999999987,2024-06-30,reconciled,17,William Evans,morning
6023,5488.61,6061.8799999999865,2024-07-01,reconciled,17,Ryan Becker,evening
6024,2102.76,3570.379999999986,2024-07-02,reconciled,17,Douglas Graham,evening
6025,1030.11,3305.499999999986,2024-07-03,reconciled,17,Julie Kirk,evening
6026,212.22,4379.929999999986,2024-07-04,reconciled,17,Kim Conway,evening
6027,2687.0,7076.599999999987,2024-07-05,pending,17,Ashlee Mills,evening
6028,1630.57,8085.399999999987,2024-07-06,reconciled,17,Shelley Padilla,morning
6029,7019.33,8683.899999999987,2024-07-07,pending,17,Vernon Perry,evening
6030,1137.78,3293.659999999987,2024-07-08,pending,17,Debra Farrell,morning
6031,896.66,3976.1899999999873,2024-07-09,reconciled,17,Andrea Baldwin MD,morning
6032,3767.86,5666.749999999988,2024-07-10,pending,17,Debra Clark,morning
6033,2503.6,4199.229999999988,2024-07-11,pending,17,Jose Bowers,evening
6034,1766.47,4866.089999999987,2024-07-12,pending,17,Charles Moreno,evening
6035,1824.28,6231.859999999988,2024-07-13,pending,17,Kelly Davis,evening
6036,1046.92,6341.14999999999,2024-07-14,pending,17,Amanda Avery,morning
6037,1347.89,8061.879999999989,2024-07-15,pending,17,Stephanie Keller,morning
6038,4469.02,8219.06999999999,2024-07-16,pending,17,Mark Bailey,morning
6039,4872.3,5209.239999999991,2024-07-17,reconciled,17,Mr. Eric King,evening
6040,252.98,3361.8599999999906,2024-07-18,pending,17,Elizabeth Rowland,evening
6041,929.28,7231.219999999989,2024-07-19,pending,17,Justin Strickland,morning
6042,5350.58,9771.58999999999,2024-07-20,reconciled,17,Jeremy Williams,morning
6043,3423.21,7544.319999999991,2024-07-21,reconciled,17,Daniel Miller,evening
6044,3982.33,7252.8999999999905,2024-07-22,reconciled,17,Courtney Todd,evening
6045,3315.0,5161.819999999991,2024-07-23,pending,17,Michelle Logan,evening
6046,3558.02,4678.349999999991,2024-07-24,pending,17,Angela Meyer,evening
6047,450.3,3603.7599999999916,2024-07-25,reconciled,17,Lisa Silva,evening
6048,1986.36,6310.479999999992,2024-07-26,pending,17,Edwin Bailey,morning
6049,6667.31,8169.039999999992,2024-07-27,pending,17,Jeffrey Ray,evening
6050,3188.89,4574.589999999992,2024-07-28,reconciled,17,Tracy Jones,morning
6051,4579.63,5053.379999999993,2024-07-29,reconciled,17,Amanda Burke,morning
6052,1156.53,4602.7399999999925,2024-07-30,reconciled,17,Richard Leon,morning
6053,365.02,5648.929999999992,2024-07-31,reconciled,17,Daniel Simon,morning
6054,2439.42,8003.8699999999935,2024-08-01,pending,17,Kelly Lee,evening
6055,8352.1,8517.239999999994,2024-08-02,pending,17,Margaret Johnson,evening
6056,1684.66,3673.369999999994,2024-08-03,reconciled,17,Curtis Stanley,morning
6057,4188.92,5658.129999999993,2024-08-04,pending,17,John Thompson,morning
6058,1480.57,3758.8399999999933,2024-08-05,reconciled,17,Courtney Cooke,evening
6059,683.35,5628.929999999993,2024-08-06,reconciled,17,Evelyn Chavez,morning
6060,5872.7,7061.099999999991,2024-08-07,pending,17,Tiffany Carroll,evening
6061,4903.44,5452.549999999991,2024-08-08,reconciled,17,Tamara Robinson,evening
6062,2719.67,4056.9299999999917,2024-08-09,reconciled,17,Jennifer Armstrong,morning
6063,4133.43,4209.159999999992,2024-08-10,pending,17,Stephen Gonzalez,morning
6064,371.97,2216.1899999999914,2024-08-11,pending,17,Thomas Garcia,evening
6065,2782.02,5307.469999999991,2024-08-12,pending,17,Dalton Cooper,morning
6066,4087.51,4153.979999999991,2024-08-13,pending,17,Eddie Gordon,evening
6067,305.7,2066.409999999991,2024-08-14,pending,17,Dawn Brown PhD,morning
6068,512.55,5477.9399999999905,2024-08-15,reconciled,17,Anthony Jones,evening
6069,4161.16,7511.989999999991,2024-08-16,reconciled,17,Monica Patel,morning
6070,3897.82,5437.01999999999,2024-08-17,pending,17,Jamie Ortega,evening
6071,3010.89,4779.419999999989,2024-08-18,pending,17,Courtney Brady,evening
6072,1021.75,5059.109999999989,2024-08-19,pending,17,Matthew Gibson,evening
6073,4353.75,7882.569999999988,2024-08-20,pending,17,Cristina Scott,morning
6074,2640.44,5587.209999999989,2024-08-21,reconciled,17,Nathan Harris,morning
6075,5377.46,6364.359999999989,2024-08-22,reconciled,17,Misty Thomas,morning
6076,1156.49,2734.409999999989,2024-08-23,reconciled,17,Tanya Garcia,morning
6077,4510.43,4930.31999999999,2024-08-24,reconciled,17,Thomas Simpson,morning
6078,2703.74,3263.5699999999897,2024-08-25,pending,17,Jennifer Tran,evening
6079,1089.66,3184.81999999999,2024-08-26,pending,17,Anthony Black,morning
6080,3905.32,4309.88999999999,2024-08-27,reconciled,17,Jennifer Stone,evening
6081,2118.5,3554.8299999999904,2024-08-28,pending,17,Sally Oconnor,evening
6082,2308.0,3898.6599999999903,2024-08-29,pending,17,Glenn Evans,morning
6083,2398.34,3377.9999999999895,2024-08-30,pending,17,Christopher Meyer,evening
6084,2321.44,3514.9499999999894,2024-08-31,pending,17,Jessica Brown,evening
6085,3642.45,4290.9299999999885,2024-09-01,pending,17,Kayla Morris,evening
6086,1440.33,3088.4899999999893,2024-09-02,pending,17,James Wilson,morning
6087,3446.47,3651.7999999999893,2024-09-03,reconciled,17,Linda Bell,morning
6088,2335.93,2849.539999999989,2024-09-04,reconciled,17,Andrea Gardner,morning
6089,2503.18,3185.3999999999883,2024-09-05,reconciled,17,Johnny Wolfe,morning
6090,17.21,2462.7199999999884,2024-09-06,pending,17,Mary Sims,morning
6091,4393.74,5081.009999999988,2024-09-07,reconciled,17,Douglas Lowery,morning
6092,711.12,3602.4499999999884,2024-09-08,reconciled,17,Robert Gutierrez,evening
6093,3867.42,5319.079999999989,2024-09-09,pending,17,Karen Herrera,evening
6094,1771.24,5671.3899999999885,2024-09-10,pending,17,Joshua Johnson,evening
6095,1489.2,7440.27999999999,2024-09-11,pending,17,Pedro Newton,evening
6096,3126.53,8404.63999999999,2024-09-12,pending,17,Christopher Page,morning
6097,5295.45,7707.159999999989,2024-09-13,reconciled,17,Cynthia Torres,morning
6098,4374.76,4427.239999999989,2024-09-14,reconciled,17,Brandy Morris,morning
6099,1849.09,2608.989999999989,2024-09-15,reconciled,17,Laura Stephens,evening
6100,1175.41,3176.179999999989,2024-09-16,pending,17,Cindy Norman,morning
6101,1960.52,5762.059999999989,2024-09-17,reconciled,17,Daniel Myers,evening
6102,2423.06,5246.699999999988,2024-09-18,reconciled,17,Mary Roberts,evening
6103,534.98,5110.319999999988,2024-09-19,pending,17,Kristin Knight,evening
6104,7425.51,8650.679999999986,2024-09-20,reconciled,17,Robert Bartlett,evening
6105,1330.69,4169.999999999985,2024-09-21,pending,17,Natasha Woodard,morning
6106,4258.16,4856.9599999999855,2024-09-22,reconciled,17,Dr. Patricia Best,evening
6107,834.97,3693.4699999999857,2024-09-23,reconciled,17,Diana Wilson,morning
6108,699.82,6132.369999999985,2024-09-24,reconciled,17,Jeffrey Ramirez,morning
6109,785.02,7878.689999999985,2024-09-25,reconciled,17,Andrea Murillo,morning
6110,4862.21,9678.359999999984,2024-09-26,pending,17,Anna Brown,morning
6111,2170.74,6968.309999999984,2024-09-27,reconciled,17,Julia Watkins,morning
6112,1953.7,7480.999999999983,2024-09-28,reconciled,17,Marie Carlson,morning
6113,3950.97,8746.519999999984,2024-09-29,reconciled,17,Holly King,evening
6114,5210.44,7810.009999999984,2024-09-30,pending,17,Anna Wolf,evening
6115,4075.59,5038.979999999984,2024-10-01,pending,17,Lynn Cohen,evening
6116,3110.64,3332.709999999983,2024-10-02,pending,17,Kirsten Atkins,evening
6117,1925.4,3043.1799999999844,2024-10-03,pending,17,Kenneth Garcia,morning
6118,2868.42,3411.999999999984,2024-10-04,reconciled,17,Troy Esparza,evening
6119,440.42,3165.019999999984,2024-10-05,pending,17,Corey Wang,evening
6120,1626.11,6461.849999999983,2024-10-06,pending,17,Cynthia Martin,evening
6121,637.86,7382.119999999984,2024-10-07,reconciled,17,Mr. Greg White,morning
6122,1989.35,10054.049999999987,2024-10-08,pending,17,Debra Gates,morning
6123,6801.93,9920.109999999986,2024-10-09,reconciled,17,Victoria Donovan,evening
6124,4489.24,5545.749999999985,2024-10-10,pending,17,Shannon Vargas,evening
6125,767.47,4861.599999999985,2024-10-11,pending,17,Philip Powell,evening
6126,1836.25,6082.249999999984,2024-10-12,reconciled,17,Nicole Perez,evening
6127,876.62,7064.839999999984,2024-10-13,reconciled,17,Andrew Mendez,morning
6128,816.06,7995.619999999984,2024-10-14,reconciled,17,Mary Brown,morning
6129,5444.71,9055.169999999986,2024-10-15,pending,17,Megan Johnson MD,morning
6130,1121.81,7056.009999999986,2024-10-16,reconciled,17,Cheryl Wells,morning
6131,1124.51,7865.779999999987,2024-10-17,reconciled,17,Eric Hancock,morning
6132,6283.9,9553.209999999988,2024-10-18,pending,17,Jonathon Ryan,morning
6133,2405.04,5622.549999999988,2024-10-19,reconciled,17,Thomas Brown,morning
6134,6807.92,7075.579999999989,2024-10-20,pending,17,Spencer Duarte,morning
6135,456.19,1558.3799999999885,2024-10-21,reconciled,17,Jason Decker,morning
6136,3202.47,3380.139999999988,2024-10-22,pending,17,Joshua Thompson,morning
6137,2179.48,2925.339999999989,2024-10-23,reconciled,17,Stacey Fields,evening
6138,199.76,2741.409999999989,2024-10-24,pending,17,Caroline Mcintosh,evening
6139,4501.78,5962.449999999989,2024-10-25,pending,17,Traci Oliver,morning
6140,937.44,3716.3099999999895,2024-10-26,pending,17,Justin Barron,evening
6141,4022.57,5978.02999999999,2024-10-27,reconciled,17,Jacob Anderson,evening
6142,2104.41,4750.589999999991,2024-10-28,reconciled,17,Veronica Mclaughlin,morning
6143,4350.03,5287.639999999991,2024-10-29,reconciled,17,Randy Montgomery,evening
6144,1314.71,3800.3699999999917,2024-10-30,pending,17,Matthew Gould,morning
6145,3666.62,4205.659999999992,2024-10-31,reconciled,17,Joshua Taylor,evening
6146,2348.05,4015.429999999991,2024-11-01,pending,17,Veronica Sharp,evening
6147,4443.65,5382.109999999991,2024-11-02,reconciled,17,Michael Rowland,evening
6148,4166.61,4729.379999999992,2024-11-03,pending,17,Nathan Cunningham,morning
